"uuid","url","redirect","username"
"bb7af136-5d97-11dd-992e-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aad-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"58dfd9be-5d98-11dd-bb19-1b298779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aae-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"d4be669a-622f-11dd-bc33-e76d8779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aaf-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"243bdd70-5e60-11dd-9ab4-58318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab0-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"2be045ec-5f1f-11dd-b330-e0568779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"9f5807fe-5f1e-11dd-9c56-b1f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"46336f60-622f-11dd-8404-dc0f9a56cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab2-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"bf30f51e-5d97-11dd-80a3-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab5-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"a10985c8-5f1e-11dd-835c-b4f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab6-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"9645b45a-5e5f-11dd-9370-b6e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab7-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"c31e5f9a-5d97-11dd-9301-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab8-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
